family,genus,species,nbr_country,latitude_min,latitude_max,latitude_mean,latitude_median,min_dist_equator,max_dist_equator,latitude_range,host_fam,host_spp,mode,ref
Aphelinidae,Coccophagus,adustus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,9,sex,3
Aphelinidae,Coccophagus,aethiopis,1,-24.7761085,-24.7761085,-24.7761085,-24.7761085,24.7761085,24.7761085,0.001,0,0,sex,1
Aphelinidae,Coccophagus,aethochreus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,2,sex,2
Aphelinidae,Coccophagus,afrangiatus,1,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,0.001,0,0,sex,1
Aphelinidae,Coccophagus,africanus,1,4.6125522,4.6125522,4.6125522,4.6125522,4.6125522,4.6125522,0.001,0,0,sex,1
Aphelinidae,Coccophagus,albiapicella,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,0,0,sex,1
Aphelinidae,Coccophagus,albicoxa,3,8.3096067,38.7251776,27.91208247,36.7014631,8.3096067,38.7251776,30.4155709,1,3,sex,4
Aphelinidae,Coccophagus,albifuniculatus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,amblydon,1,1.5333554,1.5333554,1.5333554,1.5333554,1.5333554,1.5333554,0.001,1,1,sex,1
Aphelinidae,Coccophagus,amoenus,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,0,0,sex,1
Aphelinidae,Coccophagus,anchoroides,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,angolensis,1,-11.8775767,-11.8775767,-11.8775767,-11.8775767,11.8775767,11.8775767,0.001,1,1,sex,2
Aphelinidae,Coccophagus,anthracinus,5,-28.8166235,36.7014631,15.52485096,28.6517178,10.2116702,36.7014631,65.5180866,1,6,sex,4
Aphelinidae,Coccophagus,apricus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,1
Aphelinidae,Coccophagus,argenteus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,argentifascia,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,argentiscutellum,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Aphelinidae,Coccophagus,argocoxa,2,1.4419683,1.5333554,1.48766185,1.48766185,1.4419683,1.5333554,0.0913871,1,1,sex,2
Aphelinidae,Coccophagus,assamensis,1,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,0.001,0,0,sex,1
Aphelinidae,Coccophagus,asterolecanii,1,19.1399952,19.1399952,19.1399952,19.1399952,19.1399952,19.1399952,0.001,1,1,sex,2
Aphelinidae,Coccophagus,atratus,3,-28.8166235,28.6517178,6.422565067,19.4326009,19.4326009,28.8166235,57.4683413,3,12,sex,2
Aphelinidae,Coccophagus,aurantifrons,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,0,0,sex,2
Aphelinidae,Coccophagus,aureonotus,1,12.1360374,12.1360374,12.1360374,12.1360374,12.1360374,12.1360374,0.001,0,0,sex,2
Aphelinidae,Coccophagus,auricaput,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,avetianae,1,40.7696272,40.7696272,40.7696272,40.7696272,40.7696272,40.7696272,0.001,1,3,sex,1
Aphelinidae,Coccophagus,baldassarii,3,-10.3333332,36.7014631,14.10605393,15.9500319,10.3333332,36.7014631,47.0347963,1,3,sex,1
Aphelinidae,Coccophagus,bartletti,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,4,sex,2
Aphelinidae,Coccophagus,basalis,6,-28.8166235,36.7014631,-5.293071883,-9.40498155,1.4419683,36.7014631,65.5180866,1,6,sex,1
Aphelinidae,Coccophagus,berzeliae,2,-28.8166235,30.8760272,1.02970185,1.02970185,28.8166235,30.8760272,59.6926507,1,2,sex,2
Aphelinidae,Coccophagus,biguttatus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,bimaculatus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,2,sex,2
Aphelinidae,Coccophagus,bivittatus,10,-34.9964962,42.6384261,14.4326118,26.5323135,10.9094334,42.6384261,77.6349223,4,14,sex,5
Aphelinidae,Coccophagus,bogoriensis,7,-6.3472901,32.3018217,14.86101987,14.5203896,6.3472901,32.3018217,38.6491118,2,7,sex,9
Aphelinidae,Coccophagus,brachypterus,1,5.595237,5.595237,5.595237,5.595237,5.595237,5.595237,0.001,0,0,sex,1
Aphelinidae,Coccophagus,brasiliensis,2,-22.2752761,-18.5264843,-20.4008802,-20.4008802,18.5264843,22.2752761,3.7487918,1,1,sex,1
Aphelinidae,Coccophagus,brethesi,2,-34.9964962,-10.3333332,-22.6649147,-22.6649147,10.3333332,34.9964962,24.663163,1,2,sex,6
Aphelinidae,Coccophagus,brevisetus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,1,1,sex,1
Aphelinidae,Coccophagus,brunneus,1,54,54,54,54,54,54,0.001,0,0,sex,6
Aphelinidae,Coccophagus,burksi,1,10.90253775,10.90253775,10.90253775,10.90253775,10.90253775,10.90253775,0.001,0,0,sex,2
Aphelinidae,Coccophagus,candidus,1,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,0.001,0,0,sex,1
Aphelinidae,Coccophagus,caophongi,1,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,0.001,1,1,sex,1
Aphelinidae,Coccophagus,capensis,6,-31.8759834,37.587794,2.118556833,1.02970185,28.8166235,37.587794,69.4637774,1,4,sex,3
Aphelinidae,Coccophagus,caridei,9,-34.9964962,36.7014631,-12.01284671,-21.9549805,6.8699696,36.7014631,71.6979593,5,42,sex,4
Aphelinidae,Coccophagus,catherinae,3,-28.8166235,-19.3022329,-24.89377897,-26.5624805,19.3022329,28.8166235,9.5143906,1,1,sex,1
Aphelinidae,Coccophagus,caudatus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,ceroplastae,50,-31.8759834,47.2037987,15.59197134,20.2080219,2.3923759,47.2037987,79.0797821,7,58,sex,18
Aphelinidae,Coccophagus,chaetosus,1,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,0.001,1,1,sex,2
Aphelinidae,Coccophagus,chengtuensis,1,32.41875,32.41875,32.41875,32.41875,32.41875,32.41875,0.001,1,3,sex,2
Aphelinidae,Coccophagus,chilensis,1,-31.7613364,-31.7613364,-31.7613364,-31.7613364,31.7613364,31.7613364,0.001,0,0,sex,1
Aphelinidae,Coccophagus,chloropulvinariae,2,26.4073841,27.1303344,26.76885925,26.76885925,26.4073841,27.1303344,0.7229503,1,1,sex,1
Aphelinidae,Coccophagus,cinguliventris,3,39.5162234,44.4308975,41.34225093,40.0796319,39.5162234,44.4308975,4.9146741,1,2,sex,2
Aphelinidae,Coccophagus,clavatus,1,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,0.001,1,1,sex,2
Aphelinidae,Coccophagus,clavellatus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,0,0,sex,1
Aphelinidae,Coccophagus,coccidarum,2,-2.9814343,-2.9814343,-2.9814343,-2.9814343,2.9814343,2.9814343,0.001,1,1,sex,1
Aphelinidae,Coccophagus,comperei,2,17.7356214,40.0028028,28.8692121,28.8692121,17.7356214,40.0028028,22.2671814,1,1,sex,1
Aphelinidae,Coccophagus,concinnus,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,0,0,sex,1
Aphelinidae,Coccophagus,conditus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,2
Aphelinidae,Coccophagus,cooperatus,3,23.1357694,39.0000001,28.71192317,24,23.1357694,39.0000001,15.8642307,1,5,sex,2
Aphelinidae,Coccophagus,copernicus,1,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,0.001,0,0,sex,2
Aphelinidae,Coccophagus,coracinus,2,1.4419683,1.5333554,1.48766185,1.48766185,1.4419683,1.5333554,0.0913871,1,1,sex,3
Aphelinidae,Coccophagus,cowperi,19,-28.8166235,42.6384261,16.94909347,15.3004543,1.5333554,42.6384261,71.4550496,5,22,sex,7
Aphelinidae,Coccophagus,crenatus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,1,1,sex,1
Aphelinidae,Coccophagus,croconotus,1,8.0300284,8.0300284,8.0300284,8.0300284,8.0300284,8.0300284,0.001,1,1,sex,1
Aphelinidae,Coccophagus,crucigerus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,cryptus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,2
Aphelinidae,Coccophagus,cubaensis,2,19.1399952,23.0131338,21.0765645,21.0765645,19.1399952,23.0131338,3.8731386,1,3,sex,1
Aphelinidae,Coccophagus,debachi,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,2
Aphelinidae,Coccophagus,desantisi,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,0,0,sex,2
Aphelinidae,Coccophagus,desertus,1,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,0.001,1,1,sex,1
Aphelinidae,Coccophagus,diabolicus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,diachraceus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,3,sex,2
Aphelinidae,Coccophagus,differens,4,38.9597594,49.4871968,44.35366848,44.48385885,38.9597594,49.4871968,10.5274374,1,4,sex,2
Aphelinidae,Coccophagus,dilatatus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,diminutus,1,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,0.001,1,1,sex,1
Aphelinidae,Coccophagus,dius,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,0,0,sex,1
Aphelinidae,Coccophagus,divisus,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,0,0,sex,1
Aphelinidae,Coccophagus,eleaphilus,7,-28.8166235,36.7014631,11.9570838,15.9500319,1.5333554,36.7014631,65.5180866,4,10,sex,1
Aphelinidae,Coccophagus,emersoni,1,-25.2303004,-25.2303004,-25.2303004,-25.2303004,25.2303004,25.2303004,0.001,0,0,sex,1
Aphelinidae,Coccophagus,equifuniculatus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,eusaissetiae,4,-28.8166235,42.6384261,20.34982323,33.78874515,28.8166235,42.6384261,71.4550496,1,3,sex,5
Aphelinidae,Coccophagus,euxanthodes,3,-33.5991294,2.3923759,-12.51801453,-6.3472901,2.3923759,33.5991294,35.9915053,1,2,sex,2
Aphelinidae,Coccophagus,excelsus,3,45.9852129,52.0977181,48.42156317,47.1817585,45.9852129,52.0977181,6.1125052,2,2,sex,2
Aphelinidae,Coccophagus,exiguiventris,1,-19.85161,-19.85161,-19.85161,-19.85161,19.85161,19.85161,0.001,1,1,sex,1
Aphelinidae,Coccophagus,fallax,6,-34.9964962,18.2017809,-17.69762958,-22.1151283,12.2852509,34.9964962,53.1982771,3,9,sex,1
Aphelinidae,Coccophagus,fasciatus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,3,sex,1
Aphelinidae,Coccophagus,femoralis,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,1
Aphelinidae,Coccophagus,flavescens,1,7.878,7.878,7.878,7.878,7.878,7.878,0.001,1,1,sex,2
Aphelinidae,Coccophagus,flaviceps,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,1
Aphelinidae,Coccophagus,flavicorpus,1,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,0.001,1,1,sex,2
Aphelinidae,Coccophagus,flavidus,2,1.4419683,1.5333554,1.48766185,1.48766185,1.4419683,1.5333554,0.0913871,1,1,sex,1
Aphelinidae,Coccophagus,flavifrons,6,27.7567667,40.9699889,34.57265208,35.27060785,27.7567667,40.9699889,13.2132222,3,6,sex,4
Aphelinidae,Coccophagus,flavoscutellum,2,27.7567667,37.587794,32.67228035,32.67228035,27.7567667,37.587794,9.8310273,1,1,sex,3
Aphelinidae,Coccophagus,fletcheri,2,40.7305991,50.0000002,45.36529965,45.36529965,40.7305991,50.0000002,9.2694011,1,1,sex,1
Aphelinidae,Coccophagus,formicariae,1,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,0.001,1,1,sex,4
Aphelinidae,Coccophagus,fraternus,11,27.7567667,43.6211955,37.60819667,38.8949549,27.7567667,43.6211955,15.8644288,1,6,sex,5
Aphelinidae,Coccophagus,fumadus,4,10.2188344,20.5431241,13.00436376,10.62774828,10.2188344,20.5431241,10.3242897,0,0,sex,1
Aphelinidae,Coccophagus,funeralis,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,gahani,2,-28.8166235,1.4419683,-13.6873276,-13.6873276,1.4419683,28.8166235,30.2585918,1,9,sex,2
Aphelinidae,Coccophagus,ghesquierei,1,-2.9814343,-2.9814343,-2.9814343,-2.9814343,2.9814343,2.9814343,0.001,1,1,sex,5
Aphelinidae,Coccophagus,gigas,1,47.1817585,47.1817585,47.1817585,47.1817585,47.1817585,47.1817585,0.001,1,1,sex,2
Aphelinidae,Coccophagus,gilvus,1,15.3004543,15.3004543,15.3004543,15.3004543,15.3004543,15.3004543,0.001,1,1,sex,5
Aphelinidae,Coccophagus,gondolae,1,-19.3022329,-19.3022329,-19.3022329,-19.3022329,19.3022329,19.3022329,0.001,0,0,sex,1
Aphelinidae,Coccophagus,gonzalezi,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,2
Aphelinidae,Coccophagus,gossypariae,6,40.7305991,51.15092055,46.75205958,47.45449605,40.7305991,51.15092055,10.42032145,1,2,sex,3
Aphelinidae,Coccophagus,graminis,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,2,sex,2
Aphelinidae,Coccophagus,gregarius,1,-24.7761085,-24.7761085,-24.7761085,-24.7761085,24.7761085,24.7761085,0.001,2,2,sex,1
Aphelinidae,Coccophagus,grenadensis,2,12.1360374,19.4326009,15.78431915,15.78431915,12.1360374,19.4326009,7.2965635,0,0,sex,14
Aphelinidae,Coccophagus,gurneyi,9,-41.500083,42.6384261,-2.040129744,-6.8699696,1.4419683,42.6384261,84.1385091,3,18,sex,1
Aphelinidae,Coccophagus,hanoiensis,1,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,13.2904027,0.001,1,2,sex,1
Aphelinidae,Coccophagus,hawaiiensis,17,-28.8166235,39.9059631,26.96510545,30.8760272,21.2160437,39.9059631,68.7225866,3,32,sex,4
Aphelinidae,Coccophagus,hemera,4,40.0028028,59.6749712,49.76915178,49.69941655,40.0028028,59.6749712,19.6721684,1,2,sex,6
Aphelinidae,Coccophagus,hibisci,1,23.1357694,23.1357694,23.1357694,23.1357694,23.1357694,23.1357694,0.001,0,0,sex,1
Aphelinidae,Coccophagus,hispaniolae,1,19.1399952,19.1399952,19.1399952,19.1399952,19.1399952,19.1399952,0.001,1,1,sex,2
Aphelinidae,Coccophagus,immaculatus,8,-31.7613364,40.9699889,28.15956195,37.71332035,27.7567667,40.9699889,72.7313253,3,13,sex,3
Aphelinidae,Coccophagus,impensus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,2
Aphelinidae,Coccophagus,indefinitus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,2
Aphelinidae,Coccophagus,indochraceus,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,1,1,sex,6
Aphelinidae,Coccophagus,inkermani,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Aphelinidae,Coccophagus,insidiator,22,5.89168285,66.941626,47.14316987,47.00339865,5.89168285,66.941626,61.04994315,3,19,sex,7
Aphelinidae,Coccophagus,insignis,1,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,26.4073841,0.001,0,0,sex,1
Aphelinidae,Coccophagus,ishiii,6,26.2540493,39.9059631,33.95580945,36.00000005,26.2540493,39.9059631,13.6519138,1,14,sex,6
Aphelinidae,Coccophagus,isipingoensis,2,-28.8166235,1.5333554,-13.64163405,-13.64163405,1.5333554,28.8166235,30.3499789,2,5,sex,1
Aphelinidae,Coccophagus,japonicus,10,23.1357694,39.9059631,31.65067219,31.82204705,23.1357694,39.9059631,16.7701937,2,13,sex,4
Aphelinidae,Coccophagus,jasnoshae,1,66.941626,66.941626,66.941626,66.941626,66.941626,66.941626,0.001,1,1,sex,1
Aphelinidae,Coccophagus,javensis,1,-6.3472901,-6.3472901,-6.3472901,-6.3472901,6.3472901,6.3472901,0.001,1,1,sex,1
Aphelinidae,Coccophagus,kabulensis,1,33.0000866,33.0000866,33.0000866,33.0000866,33.0000866,33.0000866,0.001,1,1,sex,1
Aphelinidae,Coccophagus,kvavadze,1,38.9597594,38.9597594,38.9597594,38.9597594,38.9597594,38.9597594,0.001,1,1,sex,2
Aphelinidae,Coccophagus,lepidus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,1
Aphelinidae,Coccophagus,leptospermi,1,-24.7761085,-24.7761085,-24.7761085,-24.7761085,24.7761085,24.7761085,0.001,0,0,sex,1
Aphelinidae,Coccophagus,lii,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,longiclavatus,4,14.5203896,27.1303344,23.42554815,26.0257343,14.5203896,27.1303344,12.6099448,2,4,sex,3
Aphelinidae,Coccophagus,longicornis,1,30.9293211,30.9293211,30.9293211,30.9293211,30.9293211,30.9293211,0.001,1,2,sex,4
Aphelinidae,Coccophagus,longifasciatus,12,-28.8166235,54.7023545,21.11532838,21.83944675,7.878,54.7023545,83.518978,1,10,sex,3
Aphelinidae,Coccophagus,longipedicellus,2,10.2188344,14.5203896,12.369612,12.369612,10.2188344,14.5203896,4.3015552,1,1,sex,1
Aphelinidae,Coccophagus,lucani,1,-24.7761085,-24.7761085,-24.7761085,-24.7761085,24.7761085,24.7761085,0.001,0,0,sex,1
Aphelinidae,Coccophagus,lucidus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,1,sex,1
Aphelinidae,Coccophagus,luciensis,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,3
Aphelinidae,Coccophagus,lunai,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,0,0,sex,1
Aphelinidae,Coccophagus,lutescens,3,-28.8166235,26.8105777,-0.188025833,1.4419683,1.4419683,28.8166235,55.6272012,1,3,sex,6
Aphelinidae,Coccophagus,lycimnia,93,-34.9964962,59.9393657,33.29831662,39.0000001,1.5333554,59.9393657,94.9358619,11,142,sex,35
Aphelinidae,Coccophagus,maculipennis,4,40.3936294,43.0574916,41.47542973,41.22529895,40.3936294,43.0574916,2.6638622,1,2,sex,1
Aphelinidae,Coccophagus,malthusi,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,3,sex,2
Aphelinidae,Coccophagus,mangiferae,3,19.0974031,23.0131338,20.41684403,19.1399952,19.0974031,23.0131338,3.9157307,1,2,sex,1
Aphelinidae,Coccophagus,margaritatus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,2,2,sex,1
Aphelinidae,Coccophagus,mariformis,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,2
Aphelinidae,Coccophagus,matsuyamensis,2,36.5748441,42.6384261,39.6066351,39.6066351,36.5748441,42.6384261,6.063582,1,1,sex,2
Aphelinidae,Coccophagus,meghaianus,1,25.5379432,25.5379432,25.5379432,25.5379432,25.5379432,25.5379432,0.001,0,0,sex,1
Aphelinidae,Coccophagus,merceti,2,28.0000272,31.1728192,29.5864232,29.5864232,28.0000272,31.1728192,3.172792,1,1,sex,5
Aphelinidae,Coccophagus,mexicanus,3,8.3096067,32.3018217,20.01467643,19.4326009,8.3096067,32.3018217,23.992215,1,1,sex,1
Aphelinidae,Coccophagus,mexicensis,3,-21.9549805,36.7014631,11.39302783,19.4326009,19.4326009,36.7014631,58.6564436,1,2,sex,4
Aphelinidae,Coccophagus,minor,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,5
Aphelinidae,Coccophagus,mixtus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Aphelinidae,Coccophagus,modestus,4,-31.7613364,39.7837304,-2.816220575,-9.64363815,9.5293472,39.7837304,71.5450668,1,1,sex,3
Aphelinidae,Coccophagus,multisetae,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Aphelinidae,Coccophagus,narendrani,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,2
Aphelinidae,Coccophagus,neocomperei,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,2
Aphelinidae,Coccophagus,neserorum,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,1
Aphelinidae,Coccophagus,nesiotes,2,10.2188344,22.3511148,16.2849746,16.2849746,10.2188344,22.3511148,12.1322804,0,0,sex,1
Aphelinidae,Coccophagus,nigrans,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,1
Aphelinidae,Coccophagus,nigricorpus,3,2.3923759,27.1303344,15.1489336,15.9240905,2.3923759,27.1303344,24.7379585,1,3,sex,1
Aphelinidae,Coccophagus,nigricoxae,1,26.2540493,26.2540493,26.2540493,26.2540493,26.2540493,26.2540493,0.001,1,1,sex,1
Aphelinidae,Coccophagus,nigritus,4,-28.8166235,36.7014631,6.31920995,8.6960001,1.4419683,36.7014631,65.5180866,1,7,sex,3
Aphelinidae,Coccophagus,nigropleurum,1,1.5333554,1.5333554,1.5333554,1.5333554,1.5333554,1.5333554,0.001,1,1,sex,2
Aphelinidae,Coccophagus,nipponicus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,1,3,sex,2
Aphelinidae,Coccophagus,nubeculus,2,-34.9964962,-31.7613364,-33.3789163,-33.3789163,31.7613364,34.9964962,3.2351598,0,0,sex,1
Aphelinidae,Coccophagus,nubes,2,-28.8166235,-6.5247122,-17.67066785,-17.67066785,6.5247122,28.8166235,22.2919113,1,6,sex,1
Aphelinidae,Coccophagus,nympha,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,3
Aphelinidae,Coccophagus,obscurus,6,41.4299403,54.7023545,47.41838865,47.96145535,41.4299403,54.7023545,13.2724142,2,3,sex,8
Aphelinidae,Coccophagus,ochraceus,11,-31.7613364,36.7014631,14.1220654,21.2160437,1.4419683,36.7014631,68.4627995,1,13,sex,10
Aphelinidae,Coccophagus,oculatipennis,5,-12.2852509,39.7837304,6.36624492,2.893108,2.893108,39.7837304,52.0689813,1,1,sex,2
Aphelinidae,Coccophagus,ophicus,1,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,15.9240905,0.001,0,0,sex,2
Aphelinidae,Coccophagus,palaeolecanii,5,38.9597594,51.0834196,44.99922192,45.9852129,38.9597594,51.0834196,12.1236602,1,7,sex,1
Aphelinidae,Coccophagus,pallidiceps,3,-34.9964962,19.4326009,-9.283048733,-12.2852509,12.2852509,34.9964962,54.4290971,1,4,sex,3
Aphelinidae,Coccophagus,pallidis,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,1,3,sex,1
Aphelinidae,Coccophagus,parlobatae,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,1,1,sex,1
Aphelinidae,Coccophagus,pellucidus,1,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,26.5450001,0.001,0,0,sex,2
Aphelinidae,Coccophagus,perflavus,2,44.4308975,54,49.21544875,49.21544875,44.4308975,54,9.5691025,2,3,sex,5
Aphelinidae,Coccophagus,perhispidus,2,-21.9182855,28.6517178,3.36671615,3.36671615,21.9182855,28.6517178,50.5700033,1,1,sex,1
Aphelinidae,Coccophagus,pernigritus,2,-34.9964962,-12.2115008,-23.6039985,-23.6039985,12.2115008,34.9964962,22.7849954,1,2,sex,1
Aphelinidae,Coccophagus,philippiae,5,-41.500083,30.8760272,-10.01062558,-26.5624805,15.9500319,41.500083,72.3761102,5,10,sex,2
Aphelinidae,Coccophagus,physokermis,1,49.7219665,49.7219665,49.7219665,49.7219665,49.7219665,49.7219665,0.001,1,1,sex,1
Aphelinidae,Coccophagus,piceae,11,38.9597594,66.941626,52.893866,49.8167003,38.9597594,66.941626,27.9818666,1,3,sex,2
Aphelinidae,Coccophagus,pisinnus,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,1,1,sex,2
Aphelinidae,Coccophagus,planus,1,38.6281733,38.6281733,38.6281733,38.6281733,38.6281733,38.6281733,0.001,1,1,sex,5
Aphelinidae,Coccophagus,poei,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
